COMID,CAT_TAV_JAN1960,CAT_TAV_FEB1960,CAT_TAV_MAR1960,CAT_TAV_APR1960,CAT_TAV_MAY1960,CAT_TAV_JUN1960,CAT_TAV_JUL1960,CAT_TAV_AUG1960,CAT_TAV_SEP1960,CAT_TAV_OCT1960,CAT_TAV_NOV1960,CAT_TAV_DEC1960,filename
3917070,-0.03,3.19,3.13,3.63,7.4,14.6,19.82,16.44,16.59,9.6,1.78,-0.1,TAV1960_CAT_CONUS.zip
3917072,0,3.21,3.32,3.87,7.62,14.84,19.98,16.6,16.67,9.71,1.98,-0.01,TAV1960_CAT_CONUS.zip
3917082,-0.31,3.19,2.66,2.99,6.99,14.33,19.86,16.28,16.47,9.28,1.28,-0.37,TAV1960_CAT_CONUS.zip
3917084,-0.21,3.2,2.41,2.77,6.71,13.91,19.47,16.02,16.39,9.17,1.11,-0.46,TAV1960_CAT_CONUS.zip
3917106,-0.21,3.23,2.8,3.12,7.13,14.46,19.97,16.41,16.61,9.37,1.45,-0.27,TAV1960_CAT_CONUS.zip
3917114,-0.08,3.05,3.06,3.56,7.3,14.43,19.77,16.36,16.5,9.41,1.71,-0.13,TAV1960_CAT_CONUS.zip
3917130,0.02,3.24,3.03,3.44,7.34,14.53,19.92,16.52,16.74,9.51,1.83,-0.09,TAV1960_CAT_CONUS.zip
3917136,-0.11,3.32,2.91,3.16,7.23,14.66,20.17,16.58,16.9,9.45,1.5,-0.18,TAV1960_CAT_CONUS.zip
3917138,0.11,3.45,2.99,3.19,7.33,14.76,20.27,16.73,17.28,9.55,1.61,-0.07,TAV1960_CAT_CONUS.zip
3917154,-0.03,3.14,3.2,3.73,7.48,14.66,19.88,16.49,16.6,9.58,1.86,-0.06,TAV1960_CAT_CONUS.zip
3917156,-0.06,2.95,3.76,4.37,7.96,15.16,20.21,16.79,16.62,9.75,2.3,0.18,TAV1960_CAT_CONUS.zip
3917158,-0.49,2.11,6.39,7.35,10.04,17.44,21.5,18.06,16.18,10.38,3.81,1.07,TAV1960_CAT_CONUS.zip
3917160,-0.39,2.18,5.95,6.87,9.51,16.96,21.09,17.76,16.18,10.35,3.54,0.97,TAV1960_CAT_CONUS.zip
3917162,0.03,3.1,3.52,4.01,7.78,14.97,20.21,16.79,16.78,9.68,2.22,0.12,TAV1960_CAT_CONUS.zip
3917164,-0.37,2.35,5.04,5.83,8.8,16.19,20.64,17.25,16.24,10.06,3.02,0.61,TAV1960_CAT_CONUS.zip
3917172,-0.18,2.75,4.23,4.9,8.23,15.55,20.32,16.94,16.45,9.89,2.55,0.33,TAV1960_CAT_CONUS.zip
3917176,-0.16,2.69,4.58,5.24,8.44,15.76,20.44,17.07,16.51,9.9,2.91,0.57,TAV1960_CAT_CONUS.zip
3917178,-0.05,2.82,4.06,4.67,8.18,15.39,20.37,16.94,16.61,9.78,2.54,0.33,TAV1960_CAT_CONUS.zip
3917194,0,3.39,3.06,3.31,7.42,14.82,20.28,16.71,16.81,9.57,1.77,-0.12,TAV1960_CAT_CONUS.zip
3917198,-0.1,2.38,6.66,7.6,10.37,17.79,21.86,18.47,16.62,10.65,4.04,1.35,TAV1960_CAT_CONUS.zip
3917200,0.4,2.79,7.13,8.05,11.02,18.35,22.48,19.12,17.22,11.01,4.39,1.7,TAV1960_CAT_CONUS.zip
3917212,-0.26,2.5,4.97,5.69,8.76,16.11,20.6,17.24,16.42,9.93,3.07,0.74,TAV1960_CAT_CONUS.zip
3917214,0.12,2.57,6.35,7.22,10.07,17.54,21.66,18.34,16.82,10.62,3.92,1.42,TAV1960_CAT_CONUS.zip
3917218,0.1,2.54,6.64,7.55,10.35,17.82,21.87,18.53,16.81,10.73,4.09,1.49,TAV1960_CAT_CONUS.zip
3917220,0.25,2.65,6.71,7.6,10.43,17.91,21.96,18.65,16.97,10.82,4.16,1.59,TAV1960_CAT_CONUS.zip
3917228,0.25,2.65,6.71,7.6,10.43,17.91,21.96,18.65,16.97,10.82,4.16,1.59,TAV1960_CAT_CONUS.zip
3917230,0.91,3.26,7.82,8.72,11.82,19.1,23.32,20.03,17.97,11.44,4.88,1.96,TAV1960_CAT_CONUS.zip
3917244,0.87,3.2,7.73,8.63,11.73,19,23.21,19.94,17.86,11.38,4.81,1.92,TAV1960_CAT_CONUS.zip
