COMID,CAT_TAV_JAN1977,CAT_TAV_FEB1977,CAT_TAV_MAR1977,CAT_TAV_APR1977,CAT_TAV_MAY1977,CAT_TAV_JUN1977,CAT_TAV_JUL1977,CAT_TAV_AUG1977,CAT_TAV_SEP1977,CAT_TAV_OCT1977,CAT_TAV_NOV1977,CAT_TAV_DEC1977,filename
3917070,-1.58,5.33,0.32,5.45,5.98,15.37,17.38,18.58,14.9,8.79,1.19,0.52,TAV1977_CAT_CONUS.zip
3917072,-1.6,5.32,0.53,5.69,6.19,15.58,17.58,18.76,15.01,8.92,1.38,0.68,TAV1977_CAT_CONUS.zip
3917082,-1.7,5.34,-0.31,4.93,5.59,15.01,17.27,18.24,14.8,8.39,0.79,0.02,TAV1977_CAT_CONUS.zip
3917084,-1.56,5.35,-0.48,4.67,5.3,14.65,16.91,17.98,14.64,8.31,0.54,-0.13,TAV1977_CAT_CONUS.zip
3917106,-1.67,5.36,-0.17,5.11,5.72,15.14,17.41,18.38,14.91,8.51,0.94,0.21,TAV1977_CAT_CONUS.zip
3917114,-1.68,5.1,0.2,5.48,5.82,15.23,17.32,18.47,14.81,8.68,1.15,0.52,TAV1977_CAT_CONUS.zip
3917130,-1.58,5.35,0.12,5.43,5.91,15.26,17.49,18.56,14.99,8.75,1.16,0.62,TAV1977_CAT_CONUS.zip
3917136,-1.62,5.39,-0.11,5.24,5.8,15.27,17.61,18.51,15.1,8.61,1.07,0.34,TAV1977_CAT_CONUS.zip
3917138,-1.48,5.47,-0.04,5.38,5.87,15.32,17.75,18.62,15.33,8.76,1.19,0.54,TAV1977_CAT_CONUS.zip
3917154,-1.63,5.23,0.38,5.58,6.03,15.42,17.46,18.63,14.92,8.81,1.27,0.6,TAV1977_CAT_CONUS.zip
3917156,-1.85,4.96,0.9,6.27,6.44,15.95,17.86,19.05,15.03,9.05,1.8,1.11,TAV1977_CAT_CONUS.zip
3917158,-3.05,3.72,3.2,9.25,8.06,18.33,19.36,20.83,14.71,9.96,4.02,2.59,TAV1977_CAT_CONUS.zip
3917160,-2.83,3.94,2.8,8.69,7.7,17.88,18.99,20.56,14.74,9.81,3.69,2.35,TAV1977_CAT_CONUS.zip
3917162,-1.76,5.14,0.6,6.01,6.3,15.72,17.84,18.93,15.12,8.97,1.61,1.06,TAV1977_CAT_CONUS.zip
3917164,-2.52,4.31,2.03,7.73,7.16,17.07,18.43,19.85,14.73,9.42,2.95,1.86,TAV1977_CAT_CONUS.zip
3917172,-2.08,4.78,1.33,6.79,6.7,16.36,18.03,19.33,14.86,9.18,2.22,1.33,TAV1977_CAT_CONUS.zip
