COMID,CAT_RUN_JAN2007,CAT_RUN_FEB2007,CAT_RUN_MAR2007,CAT_RUN_APR2007,CAT_RUN_MAY2007,CAT_RUN_JUN2007,CAT_RUN_JUL2007,CAT_RUN_AUG2007,CAT_RUN_SEP2007,CAT_RUN_OCT2007,CAT_RUN_NOV2007,CAT_RUN_DEC2007,filename
3917070,39.07,70.88,39.2,20.64,10.56,6.41,3.98,1.62,1.04,5.29,2.5,16.68,RUN2007_CAT_CONUS.zip
3917072,39.6,72.2,35.7,18.83,9.64,5.94,3.74,1.52,0.96,5.27,1.77,16.82,RUN2007_CAT_CONUS.zip
3917082,26.17,57.01,58.21,29.82,15.37,9.01,5.09,2.2,1.28,5.37,4.1,5.38,RUN2007_CAT_CONUS.zip
3917084,38.38,67.63,49.14,25.13,12.95,7.82,4.52,1.91,1.1,7.03,10.57,16.7,RUN2007_CAT_CONUS.zip
3917106,27.94,59.2,52.63,27.08,13.95,8.28,4.74,2.02,1.19,5.09,3,6.93,RUN2007_CAT_CONUS.zip
3917114,37.04,67.56,36.16,18.79,9.69,6,3.7,1.47,0.89,6.44,8.4,13.72,RUN2007_CAT_CONUS.zip
3917130,38.18,68.85,35.5,18.57,9.54,6.02,3.66,1.48,0.88,5.44,4.77,13.1,RUN2007_CAT_CONUS.zip
3917136,28.51,61.24,46.99,24.29,12.52,7.54,4.39,1.81,1.09,4.65,1.15,11.43,RUN2007_CAT_CONUS.zip
3917138,35.39,69.36,33.94,17.77,9.16,5.84,3.58,1.37,0.86,4.63,1.04,20.94,RUN2007_CAT_CONUS.zip
3917154,38.73,70.45,36.03,18.88,9.69,5.98,3.73,1.5,0.93,5.76,4.54,15.75,RUN2007_CAT_CONUS.zip
3917156,30.95,63.8,31.31,16.64,8.54,5.26,3.43,1.33,0.86,5.01,1.69,7.56,RUN2007_CAT_CONUS.zip
3917158,27.99,53.36,25.92,13.81,7.19,3.98,3.03,1.07,0.85,4.85,1.79,3.48,RUN2007_CAT_CONUS.zip
3917160,25.17,56.15,27.31,14.45,7.5,4.18,3.31,1.12,0.82,4.98,1.98,3.94,RUN2007_CAT_CONUS.zip
3917162,30.87,62.97,31.64,16.77,8.63,5.43,3.42,1.34,0.83,4.66,1.54,6.23,RUN2007_CAT_CONUS.zip
3917164,22.9,56.96,28,14.8,7.63,4.51,3.32,1.2,0.82,5.15,2,2.78,RUN2007_CAT_CONUS.zip
3917172,29.84,63.41,31.53,16.64,8.55,5.15,3.51,1.34,0.88,5.17,1.93,8.61,RUN2007_CAT_CONUS.zip
3917176,16.95,54.29,26.39,13.98,7.29,4.45,3.14,1.1,0.74,4.68,1.72,1.6,RUN2007_CAT_CONUS.zip
3917178,21.97,55.96,29.29,15.55,8.07,4.94,3.29,1.21,0.8,4.69,1.61,1.38,RUN2007_CAT_CONUS.zip
3917194,25.61,60.75,32.63,17.03,8.94,5.8,3.51,1.32,0.83,4.49,1.2,8.33,RUN2007_CAT_CONUS.zip
3917198,23.03,47.64,23.05,12.35,6.44,3.57,3.04,0.95,0.77,4.72,1.61,3.01,RUN2007_CAT_CONUS.zip
3917200,8.66,35.24,16.9,9.16,4.78,2.72,2.78,0.73,0.56,4.45,1.34,2.09,RUN2007_CAT_CONUS.zip
3917212,21.47,54.38,26.29,13.98,7.27,4.36,3.1,1.06,0.74,4.64,1.8,10.9,RUN2007_CAT_CONUS.zip
3917214,25.75,52.26,25.3,13.47,6.93,3.9,3.18,1,0.77,4.73,1.75,8.27,RUN2007_CAT_CONUS.zip
3917218,25.23,51.28,24.87,13.24,6.82,3.8,3.15,1,0.79,4.76,1.7,4.16,RUN2007_CAT_CONUS.zip
3917220,24.58,50.79,24.63,13.11,6.74,3.76,3.18,0.99,0.78,4.74,1.69,4.33,RUN2007_CAT_CONUS.zip
3917228,24.58,50.79,24.63,13.11,6.74,3.76,3.18,0.99,0.78,4.74,1.69,4.33,RUN2007_CAT_CONUS.zip
