COMID,CAT_TAV_JAN1993,CAT_TAV_FEB1993,CAT_TAV_MAR1993,CAT_TAV_APR1993,CAT_TAV_MAY1993,CAT_TAV_JUN1993,CAT_TAV_JUL1993,CAT_TAV_AUG1993,CAT_TAV_SEP1993,CAT_TAV_OCT1993,CAT_TAV_NOV1993,CAT_TAV_DEC1993,filename
3917070,-1.89,1,3.3,3.56,10.37,11.75,15.02,16.76,16.88,9.79,0.03,-0.95,TAV1993_CAT_CONUS.zip
3917072,-1.83,1.03,3.52,3.74,10.56,12.02,15.23,16.92,16.98,9.93,0.25,-0.82,TAV1993_CAT_CONUS.zip
3917082,-2.2,1.14,2.86,2.46,9.93,11.12,14.84,16.19,16.13,9.26,-0.69,-1.45,TAV1993_CAT_CONUS.zip
3917084,-2.17,1.02,2.52,2.51,9.72,10.82,14.47,16.04,16.24,9.15,-0.72,-1.53,TAV1993_CAT_CONUS.zip
3917106,-2.08,1.2,2.98,2.65,10.04,11.27,14.99,16.32,16.2,9.39,-0.49,-1.26,TAV1993_CAT_CONUS.zip
3917114,-1.94,0.94,3.27,3.44,10.22,11.58,14.89,16.56,16.4,9.6,0.06,-0.89,TAV1993_CAT_CONUS.zip
3917130,-1.82,1.14,3.12,3.25,10.21,11.54,15.06,16.57,16.43,9.65,0.03,-0.75,TAV1993_CAT_CONUS.zip
3917136,-1.94,1.39,3.11,2.71,10.1,11.37,15.22,16.42,16.22,9.46,-0.36,-1.16,TAV1993_CAT_CONUS.zip
3917138,-1.7,1.56,3.14,2.9,10.15,11.46,15.4,16.55,16.35,9.58,-0.12,-0.96,TAV1993_CAT_CONUS.zip
3917154,-1.88,0.99,3.4,3.6,10.41,11.82,15.08,16.76,16.74,9.78,0.16,-0.86,TAV1993_CAT_CONUS.zip
3917156,-1.78,0.96,4.1,4.22,10.79,12.43,15.47,17.13,16.66,10.1,0.69,-0.4,TAV1993_CAT_CONUS.zip
3917158,-1.71,1.04,7.32,7.18,12.43,15.01,16.92,18.52,16.42,11.26,2.67,0.73,TAV1993_CAT_CONUS.zip
3917160,-1.69,1.04,6.87,6.68,12.06,14.45,16.56,18.31,16.49,11.14,2.39,0.57,TAV1993_CAT_CONUS.zip
3917162,-1.72,1.11,3.72,3.79,10.58,12.1,15.42,16.93,16.45,9.95,0.5,-0.37,TAV1993_CAT_CONUS.zip
3917164,-1.81,0.96,5.74,5.65,11.53,13.61,16.03,17.74,16.52,10.7,1.66,0.17,TAV1993_CAT_CONUS.zip
3917172,-1.81,1,4.7,4.75,11.07,12.85,15.65,17.35,16.72,10.34,1.01,-0.25,TAV1993_CAT_CONUS.zip
3917176,-1.72,1.08,5.13,5.06,11.16,13.13,15.82,17.44,16.47,10.45,1.42,0.19,TAV1993_CAT_CONUS.zip
3917178,-1.7,1.03,4.48,4.46,10.93,12.67,15.66,17.25,16.45,10.21,0.99,-0.08,TAV1993_CAT_CONUS.zip
3917194,-1.75,1.52,3.24,2.98,10.23,11.49,15.43,16.69,16.41,9.62,-0.11,-0.75,TAV1993_CAT_CONUS.zip
3917198,-1.38,1.32,7.55,7.47,12.72,15.34,17.26,18.92,16.71,11.56,2.89,0.9,TAV1993_CAT_CONUS.zip
3917200,-0.96,1.67,7.89,7.96,13.2,15.88,17.78,19.48,17.08,11.93,3.17,1.13,TAV1993_CAT_CONUS.zip
3917212,-1.72,1,5.6,5.53,11.37,13.52,16.04,17.61,16.27,10.56,1.74,0.34,TAV1993_CAT_CONUS.zip
3917214,-1.24,1.39,7.15,7.12,12.51,15,17.11,18.74,16.69,11.45,2.77,0.9,TAV1993_CAT_CONUS.zip
3917218,-1.22,1.45,7.49,7.45,12.73,15.31,17.3,18.94,16.78,11.61,2.93,0.98,TAV1993_CAT_CONUS.zip
3917220,-1.11,1.55,7.54,7.52,12.81,15.39,17.4,19.05,16.87,11.7,3,1.04,TAV1993_CAT_CONUS.zip
3917228,-1.11,1.55,7.54,7.52,12.81,15.39,17.4,19.05,16.87,11.7,3,1.04,TAV1993_CAT_CONUS.zip
3917230,-0.57,2.02,8.29,8.56,13.83,16.55,18.41,20.21,17.62,12.32,3.42,1.33,TAV1993_CAT_CONUS.zip
3917244,-0.6,2,8.26,8.51,13.74,16.49,18.34,20.11,17.52,12.28,3.41,1.32,TAV1993_CAT_CONUS.zip
3917250,-1.76,0.94,5.24,5.19,11.14,13.22,15.86,17.4,16.16,10.37,1.55,0.23,TAV1993_CAT_CONUS.zip
3917256,-1.11,1.55,7.54,7.52,12.81,15.39,17.4,19.05,16.87,11.7,3,1.04,TAV1993_CAT_CONUS.zip
3917268,-1.11,1.55,7.54,7.52,12.81,15.39,17.4,19.05,16.87,11.7,3,1.04,TAV1993_CAT_CONUS.zip
3917272,-1.69,0.95,5.7,5.65,11.43,13.61,16.11,17.66,16.19,10.59,1.86,0.39,TAV1993_CAT_CONUS.zip
3917274,-1.12,1.5,7.5,7.48,12.76,15.34,17.38,18.99,16.8,11.64,2.98,1.02,TAV1993_CAT_CONUS.zip
3917276,-2.05,0.77,5.66,5.41,11,13.3,15.78,17.13,15.89,10.2,1.72,0.16,TAV1993_CAT_CONUS.zip
3917278,-1.64,1.04,6.36,6.24,11.75,14.12,16.42,17.92,16.27,10.83,2.24,0.53,TAV1993_CAT_CONUS.zip
3917280,-1.12,1.51,7.51,7.49,12.77,15.35,17.38,19,16.82,11.65,2.99,1.02,TAV1993_CAT_CONUS.zip
3917282,-1.53,1.12,6.74,6.63,11.98,14.47,16.71,18.13,16.32,10.96,2.47,0.64,TAV1993_CAT_CONUS.zip
3917284,-1.18,1.33,7.39,7.38,12.61,15.2,17.33,18.79,16.59,11.44,2.94,0.95,TAV1993_CAT_CONUS.zip
3917286,-1.17,1.33,7.39,7.38,12.61,15.2,17.33,18.8,16.6,11.45,2.94,0.95,TAV1993_CAT_CONUS.zip
3917912,-1.74,0.95,4.19,4.28,10.83,12.49,15.52,17.16,16.57,10.13,0.79,-0.29,TAV1993_CAT_CONUS.zip
3917914,-1.84,1.48,4.01,3.55,10.5,11.91,15.66,16.9,16.25,9.8,0.27,-0.65,TAV1993_CAT_CONUS.zip
3917916,-1.71,1.4,3.17,3.05,10.23,11.56,15.34,16.62,16.38,9.65,0,-0.76,TAV1993_CAT_CONUS.zip
3917918,-1.69,1.07,6.31,6.2,11.84,14.13,16.4,18.02,16.47,10.91,2.12,0.51,TAV1993_CAT_CONUS.zip
3917920,-1.67,1.06,7.34,7.21,12.46,15.04,16.95,18.56,16.45,11.29,2.69,0.74,TAV1993_CAT_CONUS.zip
3917922,-1.3,1.4,7.7,7.62,12.86,15.51,17.39,19.11,16.82,11.7,2.99,0.94,TAV1993_CAT_CONUS.zip
3917946,-0.45,2.1,8.37,8.71,13.98,16.66,18.56,20.34,17.74,12.33,3.44,1.39,TAV1993_CAT_CONUS.zip
3917948,-0.91,1.71,7.96,8.07,13.3,16,17.88,19.59,17.14,11.99,3.21,1.16,TAV1993_CAT_CONUS.zip
3917950,-0.74,1.86,8.12,8.29,13.51,16.25,18.11,19.84,17.31,12.15,3.33,1.25,TAV1993_CAT_CONUS.zip
3917956,-2,1.08,3.43,3.3,10.1,11.69,15.08,16.5,16.02,9.48,0.23,-0.52,TAV1993_CAT_CONUS.zip
3917958,-2.29,0.67,3.61,3.45,9.96,11.65,14.94,16.28,15.6,9.32,0.36,-0.57,TAV1993_CAT_CONUS.zip
3917960,-2.4,0.53,3.78,3.55,9.96,11.7,14.97,16.24,15.4,9.27,0.45,-0.62,TAV1993_CAT_CONUS.zip
948010089,-1.22,1.47,7.77,7.73,12.96,15.62,17.5,19.23,16.9,11.77,3.05,0.99,TAV1993_CAT_CONUS.zip
