COMID,CAT_RUN_JAN1947,CAT_RUN_FEB1947,CAT_RUN_MAR1947,CAT_RUN_APR1947,CAT_RUN_MAY1947,CAT_RUN_JUN1947,CAT_RUN_JUL1947,CAT_RUN_AUG1947,CAT_RUN_SEP1947,CAT_RUN_OCT1947,CAT_RUN_NOV1947,CAT_RUN_DEC1947,filename
3917070,36.53,48.07,44.08,22.03,12.8,8.59,3.79,1.71,0.79,5.21,5.95,16.7,RUN1947_CAT_CONUS.zip
3917072,35.06,44.14,41.16,20.5,12.02,8.22,3.56,1.61,0.74,5.08,2.47,14.15,RUN1947_CAT_CONUS.zip
3917082,30.39,41.11,37.87,19.07,11,8.42,3.82,1.32,0.99,4.7,6.38,10.88,RUN1947_CAT_CONUS.zip
3917084,37.97,45.17,40.74,20.55,11.73,8.57,3.88,1.53,0.95,5.01,17.98,18.66,RUN1947_CAT_CONUS.zip
3917106,27.55,37.72,35.15,17.67,10.32,8.06,3.59,1.27,0.9,4.51,4.3,8.13,RUN1947_CAT_CONUS.zip
3917114,33.69,38.41,35.24,17.86,10.24,7.77,3.12,1.38,0.73,4.67,13.69,12.8,RUN1947_CAT_CONUS.zip
3917130,26.66,36.02,33.89,17.04,10.02,7.84,3.38,1.36,0.75,4.46,7.19,6.78,RUN1947_CAT_CONUS.zip
3917136,24.14,32.23,31.08,15.49,9.27,7.41,3.21,1.2,0.79,4.11,1.13,5.44,RUN1947_CAT_CONUS.zip
3917138,21.8,25.92,26,12.82,8.01,6.58,2.7,1.18,0.61,3.7,0.91,3.66,RUN1947_CAT_CONUS.zip
3917154,34.68,42.02,38.92,19.51,11.34,8.05,3.39,1.52,0.74,4.92,7.2,13.81,RUN1947_CAT_CONUS.zip
3917156,28.05,33.65,32.69,16.47,9.63,7.3,2.72,1.28,0.59,4.54,1.75,6,RUN1947_CAT_CONUS.zip
3917158,0.45,1.09,1.41,0.54,1.32,2.49,0.37,0.24,0.07,3.66,1.03,0.58,RUN1947_CAT_CONUS.zip
3917160,0.46,0.99,1.38,0.59,1.37,2.55,0.41,0.27,0.07,3.81,1.02,0.63,RUN1947_CAT_CONUS.zip
3917162,23.13,34.61,34.05,17.11,9.92,7.86,3.11,1.32,0.68,4.35,1.83,2.54,RUN1947_CAT_CONUS.zip
3917164,15,10.24,15.4,7.51,5.01,4.61,1.36,0.75,0.29,4.2,1.28,0.75,RUN1947_CAT_CONUS.zip
3917172,23.54,25.34,26.66,13.2,8.08,6.24,2.33,1.12,0.49,4.58,2.02,6.67,RUN1947_CAT_CONUS.zip
3917176,18.98,37.92,40.74,19.93,11.15,8.44,3.24,1.51,0.7,4.9,1.45,7.37,RUN1947_CAT_CONUS.zip
3917178,23.51,39.09,40.32,20.06,11.19,8.52,3.15,1.47,0.71,4.65,2.97,6.05,RUN1947_CAT_CONUS.zip
3917194,32.17,57.17,62.56,30.5,16.64,11.79,5.1,2.17,1.16,5.12,4.78,14.2,RUN1947_CAT_CONUS.zip
3917198,0.41,1.05,1.32,0.53,1.28,2.44,0.34,0.22,0.06,3.6,0.92,0.53,RUN1947_CAT_CONUS.zip
3917200,0.35,1.11,1.34,0.47,1.25,2.27,0.3,0.21,0.05,3.58,0.78,0.46,RUN1947_CAT_CONUS.zip
3917212,22.7,35.49,36.43,17.79,10.08,7.83,2.88,1.41,0.64,4.91,1.36,6.19,RUN1947_CAT_CONUS.zip
3917214,5.68,5.45,4.88,2.29,2.16,3.23,0.61,0.37,0.12,4.03,0.95,0.57,RUN1947_CAT_CONUS.zip
3917218,0.43,1.37,1.53,0.59,1.27,2.61,0.37,0.24,0.06,3.87,0.91,0.53,RUN1947_CAT_CONUS.zip
3917220,0.43,1.44,1.56,0.61,1.27,2.65,0.38,0.25,0.06,3.92,0.89,0.53,RUN1947_CAT_CONUS.zip
3917228,0.43,1.44,1.56,0.61,1.27,2.65,0.38,0.25,0.06,3.92,0.89,0.53,RUN1947_CAT_CONUS.zip
3917230,0.31,0.65,0.79,0.28,1.22,2.06,0.17,0.17,0.04,3.06,0.71,0.41,RUN1947_CAT_CONUS.zip
3917244,0.31,0.93,1.03,0.31,1.23,2.07,0.2,0.17,0.05,3.05,0.73,0.43,RUN1947_CAT_CONUS.zip
3917250,30.31,46.04,46.83,22.93,12.67,9.36,3.6,1.75,0.81,5.25,1.44,7.71,RUN1947_CAT_CONUS.zip
3917256,0.43,1.44,1.56,0.61,1.27,2.65,0.38,0.25,0.06,3.92,0.89,0.53,RUN1947_CAT_CONUS.zip
3917268,0.43,1.44,1.56,0.61,1.27,2.65,0.38,0.25,0.06,3.92,0.89,0.53,RUN1947_CAT_CONUS.zip
3917272,24.92,30.56,29.66,14.55,8.47,6.99,2.38,1.22,0.54,4.78,1.27,4.04,RUN1947_CAT_CONUS.zip
3917274,0.42,1.49,1.6,0.6,1.29,2.72,0.41,0.25,0.06,3.99,0.89,0.52,RUN1947_CAT_CONUS.zip
3917276,32.42,34.4,34.06,16.71,9.89,8.83,2.68,1.46,0.62,6.13,1.56,2.43,RUN1947_CAT_CONUS.zip
3917278,19.14,17.48,16.31,7.98,5.25,5.52,1.42,0.82,0.32,4.85,1,0.7,RUN1947_CAT_CONUS.zip
3917280,0.42,1.47,1.59,0.6,1.28,2.7,0.4,0.25,0.06,3.97,0.89,0.52,RUN1947_CAT_CONUS.zip
3917282,13.33,13.49,13.28,6.37,4.45,5.17,1.27,0.71,0.26,4.98,0.92,0.66,RUN1947_CAT_CONUS.zip
3917284,0.4,1.68,1.78,0.6,1.37,2.97,0.52,0.27,0.07,4.26,0.89,0.52,RUN1947_CAT_CONUS.zip
3917286,0.4,1.67,1.77,0.6,1.36,2.95,0.51,0.26,0.06,4.24,0.89,0.52,RUN1947_CAT_CONUS.zip
3917912,25.88,32.39,31.22,15.81,9.19,7.22,2.56,1.21,0.56,4.38,1.65,4.02,RUN1947_CAT_CONUS.zip
3917914,18.65,25.89,27.78,13.56,8.14,6.69,2.81,1.01,0.69,3.66,0.94,1.86,RUN1947_CAT_CONUS.zip
3917916,24.45,38.32,38.84,19.19,11.13,8.45,3.62,1.53,0.8,4.28,2.37,5.88,RUN1947_CAT_CONUS.zip
3917918,7.46,14.76,16.06,7.75,5,4.79,1.46,0.72,0.31,4.18,1.2,3.14,RUN1947_CAT_CONUS.zip
3917920,0.44,1.06,1.38,0.53,1.31,2.47,0.36,0.23,0.06,3.63,1.01,0.57,RUN1947_CAT_CONUS.zip
3917922,0.37,0.77,1.11,0.49,1.26,2.3,0.3,0.19,0.06,3.35,0.86,0.5,RUN1947_CAT_CONUS.zip
3917946,0.34,0.74,1.28,0.32,1.17,1.97,0.21,0.24,0.04,3.04,0.76,0.4,RUN1947_CAT_CONUS.zip
3917948,0.33,1.07,1.31,0.44,1.25,2.2,0.29,0.21,0.05,3.53,0.75,0.44,RUN1947_CAT_CONUS.zip
3917950,0.32,1.04,1.23,0.36,1.25,2.16,0.25,0.19,0.05,3.3,0.74,0.44,RUN1947_CAT_CONUS.zip
3917956,46.85,104.32,112.1,54.74,28.68,18.55,8.32,3.77,1.87,7.45,8.16,25.77,RUN1947_CAT_CONUS.zip
3917958,48.62,108.74,115.16,56.26,29.55,19.08,8.5,3.87,1.92,9.88,20.24,32.22,RUN1947_CAT_CONUS.zip
3917960,47.22,101.79,106.81,52.21,27.61,18.2,7.92,3.62,1.8,10.56,25.14,32.62,RUN1947_CAT_CONUS.zip
948010089,0.36,0.77,1.09,0.47,1.25,2.28,0.29,0.19,0.05,3.34,0.83,0.48,RUN1947_CAT_CONUS.zip
