COMID,CAT_RUN_JAN1989,CAT_RUN_FEB1989,CAT_RUN_MAR1989,CAT_RUN_APR1989,CAT_RUN_MAY1989,CAT_RUN_JUN1989,CAT_RUN_JUL1989,CAT_RUN_AUG1989,CAT_RUN_SEP1989,CAT_RUN_OCT1989,CAT_RUN_NOV1989,CAT_RUN_DEC1989,filename
3917070,35.65,39.65,93.51,75.35,47.12,22.76,10.96,7.58,6.55,5.35,3.01,4.29,RUN1989_CAT_CONUS.zip
3917072,36.88,40.06,96.74,62.85,35.25,16.86,8.02,6.03,5.55,4.97,1.35,0.96,RUN1989_CAT_CONUS.zip
3917082,25.94,35.12,86.35,96.17,61.47,29.27,14.38,8.84,7.3,5.31,3.1,3.44,RUN1989_CAT_CONUS.zip
3917084,29.26,36.37,79.87,106.01,66.01,31.81,15.55,9.6,7.8,5.87,6.79,9.61,RUN1989_CAT_CONUS.zip
3917106,26.8,33.41,82.3,81.05,52.88,25.04,12.26,7.68,6.55,4.99,2.41,2.36,RUN1989_CAT_CONUS.zip
3917114,29.77,35.48,77.67,79.97,46.67,22.48,10.86,7.01,6.27,4.76,4.94,7.16,RUN1989_CAT_CONUS.zip
3917130,29.03,31.95,73.42,59.36,39.9,18.87,9.07,5.99,5.5,4.51,3.03,3.7,RUN1989_CAT_CONUS.zip
3917136,29.08,30.5,76.19,62.16,41.28,19.25,9.4,6.13,5.49,4.55,1.4,0.69,RUN1989_CAT_CONUS.zip
3917138,33.24,27.19,64.58,36.24,25.28,11.42,5.48,4.05,4.11,3.96,1.18,0.52,RUN1989_CAT_CONUS.zip
3917154,34.04,38.24,89.02,70.36,40.29,19.34,9.27,6.48,5.88,4.9,2.87,3.58,RUN1989_CAT_CONUS.zip
3917156,31.64,36.06,86.93,52.32,28.45,13.52,6.4,4.68,4.89,4.32,1.17,0.87,RUN1989_CAT_CONUS.zip
3917158,5.76,2.76,31.29,15.01,9.53,3.96,1.74,1.62,2.74,2.96,0.7,0.43,RUN1989_CAT_CONUS.zip
3917160,12.16,8.76,39.95,19.39,11.65,5.05,2.27,1.87,3.2,3.16,0.75,0.43,RUN1989_CAT_CONUS.zip
3917162,27.85,31.97,76.88,47.65,31,14.54,6.94,4.71,4.74,4.18,1.28,0.74,RUN1989_CAT_CONUS.zip
3917164,29.37,26.16,74.77,37.65,20.55,9.54,4.48,3.18,4.4,3.65,1.13,0.58,RUN1989_CAT_CONUS.zip
3917172,33.31,32.68,84.81,49.82,27.91,13.21,6.26,4.55,4.96,4.24,1.35,0.97,RUN1989_CAT_CONUS.zip
3917176,28.31,27.64,84.46,55.88,31.67,15,7.21,4.59,4.75,4.04,1.57,0.68,RUN1989_CAT_CONUS.zip
3917178,27.26,32.5,82.68,57.89,33.17,15.78,7.6,4.89,4.9,4.19,1.52,0.82,RUN1989_CAT_CONUS.zip
3917194,30.69,37.86,98.39,69.54,43.81,20.63,10.16,6.23,5.43,4.54,2.15,0.64,RUN1989_CAT_CONUS.zip
3917198,3.89,1.8,28.39,13.51,8.82,3.57,1.56,1.47,2.55,2.91,0.67,0.4,RUN1989_CAT_CONUS.zip
3917200,1.83,0.76,20.5,9.5,6.8,2.58,1.06,1.16,2.12,2.76,0.6,0.35,RUN1989_CAT_CONUS.zip
3917212,28.23,23.19,74.53,47.65,27.42,12.79,6.11,4.04,4.3,3.88,1.46,0.63,RUN1989_CAT_CONUS.zip
3917214,12.35,7.1,41.72,20.26,12.07,5.19,2.35,1.98,2.77,3.01,0.8,0.49,RUN1989_CAT_CONUS.zip
3917218,6.09,2.88,35.22,16.94,10.38,4.38,1.95,1.72,2.57,2.88,0.7,0.45,RUN1989_CAT_CONUS.zip
3917220,6.17,2.92,36.15,17.4,10.59,4.48,2.01,1.75,2.54,2.87,0.71,0.46,RUN1989_CAT_CONUS.zip
3917228,6.17,2.92,36.15,17.4,10.59,4.48,2.01,1.75,2.54,2.87,0.71,0.46,RUN1989_CAT_CONUS.zip
