COMID,CAT_PPT_JAN1963,CAT_PPT_FEB1963,CAT_PPT_MAR1963,CAT_PPT_APR1963,CAT_PPT_MAY1963,CAT_PPT_JUN1963,CAT_PPT_JUL1963,CAT_PPT_AUG1963,CAT_PPT_SEP1963,CAT_PPT_OCT1963,CAT_PPT_NOV1963,CAT_PPT_DEC1963,filename
3917070,54.79,137.04,56.18,102.22,75.93,52.01,5.84,3.82,13.82,68.19,167.06,38.65,PPT1963_CAT_CONUS.zip
3917072,52.03,136.34,54.22,96.36,76.66,49.95,6.3,4.1,13.91,66.54,166.11,37.61,PPT1963_CAT_CONUS.zip
3917082,44.61,127.02,51.49,110.72,72.37,45.94,16.71,11.37,6.75,59.62,148.18,32.72,PPT1963_CAT_CONUS.zip
3917084,49.38,133,53.27,110.86,74.39,48.53,11.7,8.04,9.22,63.94,148.72,35.82,PPT1963_CAT_CONUS.zip
3917106,41.75,121.74,51.8,106.61,67.98,42.84,14.22,9.95,7.42,56.04,139.89,33.04,PPT1963_CAT_CONUS.zip
3917114,46.01,130.09,46.41,104.09,67.63,45.34,6.82,4.83,10.72,61.49,141.18,36.04,PPT1963_CAT_CONUS.zip
3917130,42.56,120.48,55.51,102.71,62.14,38.86,5.88,4.55,10.56,53.72,129.64,37.86,PPT1963_CAT_CONUS.zip
3917136,35.06,111.23,51.35,99.85,60.88,38.72,12.4,9.48,7.55,49.54,126.46,31.16,PPT1963_CAT_CONUS.zip
3917138,28.51,99.66,51.57,89.79,52.18,33.4,6.49,6.54,9.38,42.51,108.13,30.96,PPT1963_CAT_CONUS.zip
3917154,49.73,133.96,51.24,99.62,73.19,48.19,6.53,4.41,12.63,64.61,156.23,37.01,PPT1963_CAT_CONUS.zip
3917156,44.98,128.37,44.78,97.38,64.64,44.48,5.37,3.77,11.84,60.12,144.21,35.7,PPT1963_CAT_CONUS.zip
3917158,28.34,73.91,30.85,65.72,27.31,27.95,2.36,3.22,6.86,47.55,81.72,25.3,PPT1963_CAT_CONUS.zip
3917160,28.86,88.39,28.74,64.12,29.4,29.31,2.35,3.25,7.4,49.29,79.43,26.58,PPT1963_CAT_CONUS.zip
